,5169,5170,5171,5172,5173,5174,5175,5176,5177,5178,5179,5180,5181,5182,5183,5184,5185,5186,5187,5188,5189,5190,5191,5192,5193,5194,5196,5197,5198,5199,5200,5201,5202,5203,5204,5205,5206,5207,5208,5209,5210,5211,5212,5213,5214,5215,5216,5217,5218,5219,5220,5221,5222,5223,5224,5225,5226,5227,5228,5229,5230,5231,5232,5233,5234,5235,5236,5195,all
0,0.8367825827052865,0.7706617706654495,0.5520822471003823,0.5333461731589746,0.723703427155949,0.5604403097699149,0.7449863195208156,0.8322915002479035,0.7759952397096292,0.7924564190268282,0.838140981080332,0.7441552305412582,0.12680614671237006,0.8830323815496746,0.8967876126972184,0.8471245146848511,0.9739602914911192,0.9349157932104666,0.9407667299914262,0.9054942595356045,0.6873319308556151,0.49904636463397634,0.20375461605300316,0.8648455564643904,0.8897124079843183,0.9310995729565006,0.8415066838149348,0.5412985230315979,0.6219291100031148,0.5993488028280762,0.662612246186492,0.979066184401913,0.882749058364861,0.6506403390350306,0.6853150953725492,0.5001170082372153,0.9222752908137157,0.9487522486161089,0.514613665281357,0.825796516900107,0.8127760717639846,0.7964016536225854,0.9730706401534882,0.5032803739202895,0.9691881112213325,0.5120481927710844,0.5288329236836122,0.957390477000603,0.7913191416367459,0.6979032090163448,0.679966931604403,0.613252201087518,0.9106609272700233,0.8700942063265419,0.8752351014347903,0.8976075029226941,0.4973917132048926,0.8612375655926021,0.8234940252588123,0.7897949242164639,0.9263292068035089,0.8055555555555556,0.841613780760384,0.2570784397323152,0.9501115620815642,0.9150584182365967,0.6377848186067312,,0.748659982505609
1,0.6035848701848797,0.8319310494396676,0.6350336351551507,0.48140326041889414,0.7213124578373447,0.7876237172481274,0.7422063257648724,0.5189312398676721,0.6576826871109036,0.7645817742086753,0.7111326857653615,0.7569878376771969,0.07699453452355448,0.8131264215728136,0.9154218688099397,0.9814966488278398,0.9846432967145115,0.9559280261769414,0.8649410714817769,0.9582114895999512,0.6701342062997978,0.6237975894260095,0.6336135465607737,0.6290219750176653,0.9027990345736666,0.8859772258836613,0.7118127026155643,0.8057568080139315,0.8812367166321967,0.6195560994904528,0.6151332355825012,0.8439079550242341,0.5761210466695903,0.8698840800980938,0.819055554212356,0.6879879506556683,0.6657964319657659,0.9337007871304568,0.7101514452802682,0.5914126515380949,0.8265517625166663,0.8547063107363757,0.9230409330435535,0.4651129595696962,0.8017047215272777,,0.8385168948829457,0.8283860320329152,0.87435976099411,0.5692074322103846,0.8722816566566568,0.8443223071903857,0.8471122850900131,0.9041715021748873,0.6022813614286079,0.9304145339172823,0.5895775199161939,0.8911297499301494,0.7798193048954765,0.8168504672799144,0.7238461832971749,,0.8371410477564144,0.3098908792094762,0.9324636054815919,0.7578598830492884,0.5890187914143966,0.048448782902399255,0.737852251669107
2,0.7699054797775114,0.6724756260628304,0.7261547114890472,0.46036334163254244,0.6366293263517603,0.7893152789221298,0.7618879678863666,0.7677946349576146,0.8781783802928814,0.7757589468394026,0.7467230841577074,0.6885915813146934,0.21270869481395796,0.9067541239460704,0.886563003355608,0.9732427804045817,0.9860590563071232,0.945262251794299,0.9493722848337273,0.9472760661541761,0.8792776706268102,0.7114879997924194,0.3815889335039857,0.8295284625821082,0.8723074280870269,0.9285591364679274,0.8907014532257809,0.699879765293436,0.7671256373382994,0.7230515670260254,0.8909235525954137,0.9554881156555977,0.8409594303278367,0.6768253555993183,0.6486505927733898,0.6783156655790927,0.8846147216710801,0.8459346008077566,0.6888008870311594,0.7386121484925419,0.9490679999911334,0.7460980703266964,0.9090877468616599,0.3186137864231372,0.7555172161150974,,0.7522781435329347,0.7800009692929237,0.647076831870964,0.7970514557043507,0.38804084073820916,0.7534031373367616,0.8860222273337245,0.8865958113316063,0.8556155239779304,0.8430504753483156,0.869705496583891,0.8079045586198745,0.8590351717103087,0.8079542406524903,0.8191860844843338,0.48782051282051286,0.8927683981088086,0.5719959129897018,0.910821011451505,0.9265483131923308,0.7147192432796148,0.1554740274866061,0.7627627306468128
3,0.84568363766332,0.7659691081753388,0.7058271600182204,0.647658187816838,0.7577195941970228,0.8941612720155415,0.7894076923376708,0.7587023202553845,0.5722650748119079,0.8121420268395549,0.6476192559063865,0.8213880393175215,0.04799251791547771,0.9084159634765617,0.893887599363617,0.9661697000600812,0.9827818880944461,0.8267466579712548,0.9705605701342999,0.9507175833559007,0.8455054535713257,0.7080882819360169,0.5674640528192667,0.8344577502480051,0.8783795504460713,0.8522470099164063,0.7486242951235564,0.7909142033737411,0.9183628939791583,0.6828292297044294,0.6853155108693609,0.9719463332951396,0.8992143776855754,0.9253559071585,0.804703601054453,0.7828597756670318,0.7196467820085372,0.9179378368034028,0.669612529628663,0.6454492807392845,0.95727301440959,0.7819670810321202,0.8851478581534082,0.5685557784355008,0.9685634548822348,0.5,0.7970894357928056,0.9503712170329173,0.6765637588766069,0.5910764433668443,0.7927188552188552,0.8359448965188354,0.9450158340083197,0.9252439720525697,0.7746262625973022,0.7499444945902854,0.8640097751393437,0.5552095467881473,0.888293903185453,0.6236298298391216,0.9646203470162795,1.0,0.8867872013223622,0.35549527692523053,0.9296053911657862,0.927572974643847,0.736096126484782,0.2404885654885655,0.780685908834138
4,0.9142653281745882,0.5853160782017864,0.715848632256703,0.5616132243436656,0.8093661704739574,0.7520100383897987,0.7414598574015742,0.8260657862033094,0.7639878254864828,0.725237513165259,0.7341899336652737,0.7170771592573408,,0.6961471001764314,0.7758630432645784,0.9747448496662805,0.9853006726162445,0.9127851148443071,0.9662496882760915,0.8812356285410499,0.9023715101544953,0.5884582636161912,0.37963343841822345,0.6477087221749995,0.8943736900686892,0.9334363964602856,0.83992945067266,0.6047623560869141,0.6219587398010167,0.564731784825049,0.8663396100890592,0.8546330409419978,0.8572451692429477,0.6325365910929288,0.8134329148254731,0.6241716139319211,0.858006057817807,0.9588760233438705,0.6727067337034673,0.8911426861152059,0.8612991914579148,0.6311383347731122,0.8920346913645723,0.46185368959201417,0.7240765816000985,,0.8561661815143198,0.9053235166569683,0.6970395548442315,0.7580916051974362,0.8021905264633795,0.7667781925680661,0.8909554342687483,0.8886275529249755,0.8387366555507955,0.882753862974481,0.8482251633065273,0.742867215622943,0.8492198264387858,0.7882287523236186,0.924795529921403,1.0,0.8247846684263451,0.44065481783505034,0.8812731924604342,0.9347857504236972,0.7906414503719257,,0.7835040057949196
mean,0.7940443797011172,0.7252707265090146,0.6669892772039008,0.536876837474183,0.7297461952032068,0.7567101232691025,0.7559896325822599,0.7407570963063768,0.7296218414823611,0.774035336015944,0.7355611881150123,0.7456399696216022,0.11612547349134004,0.8414951981443103,0.8737046254981923,0.9485556987287269,0.9825490410446889,0.9151275687994538,0.9383780689434644,0.9285870054373364,0.7969241543016088,0.6261756998809227,0.43321091747105056,0.7611124932974337,0.8875144222319544,0.9062638683369562,0.8065149170904992,0.6885223311599241,0.7621226195507572,0.6379034967748065,0.7440648310645654,0.9210083258637762,0.8112578164581622,0.7510484545967743,0.7542315516476442,0.6546904028141858,0.8100678568553811,0.9210402993403191,0.6511770521849829,0.7384826567570467,0.8813936080278578,0.762062290098178,0.9164763739153365,0.4634833175881276,0.8438100170692081,0.5060240963855422,0.7545767158813236,0.8842944424032655,0.7372718096445318,0.6826660290990721,0.7070397621363008,0.7627401469403134,0.8959533415941656,0.8949466089621161,0.7892989809978852,0.8607541739506116,0.7337819336301696,0.7716697273107432,0.8399724462977674,0.7652916428623218,0.8717554703045401,0.8233440170940172,0.8566190192748628,0.38702306533835484,0.9208549525281764,0.8923650679091519,0.69365208603149,0.14813712529252362,0.7626929758901173
std,0.10564445528797153,0.0865653000473781,0.06575858112487425,0.06607343612500154,0.05639192451000224,0.10904631607574132,0.0182960317507789,0.11481802107728876,0.10520166547325932,0.02920624715673546,0.06161106613989916,0.04458497811263864,0.06248144812964728,0.08049013716195093,0.04983737195461946,0.050948931218183766,0.004429411403363029,0.046434949673939865,0.038293894103244845,0.029973592839846606,0.09833365192075685,0.07947073411410269,0.1525586364960709,0.10112283647971308,0.010956264185647066,0.032191944163867586,0.06595174174749868,0.10300251693314873,0.12483938078167142,0.05735103519355955,0.1124526284223122,0.05916822977788384,0.1192758796417224,0.1217710259408607,0.07232039450151027,0.09264836604748801,0.09943442986915198,0.040025675061086,0.06978034773049334,0.1106468318508852,0.060757365841068,0.07423509350740813,0.031239295648521587,0.08199575623358317,0.10505965631165816,0.006024096385542188,0.11843922296548423,0.06950434701058313,0.08384921737336913,0.08974042614543774,0.17099281192746524,0.08302375051518633,0.0320390266607175,0.01860288726003982,0.09941615867492735,0.06210785120787366,0.15824475203698282,0.11940741358066187,0.03653437700543419,0.07165612420736935,0.0883811331392019,0.20934846779761454,0.027694299952978046,0.11038143009333747,0.023386645359662953,0.06754885367346954,0.07172382643392174,0.07857137784329035,0.0177247620604996
